state,county,Donald Trump,Right_Joe Biden,Sum_total_votes,Trump ratio,Biden ratio
Texas,El Paso County,84331,178126,267215,0.315592313,0.6666018
Texas,Ellis County,56717,27565,85493,0.66341104,0.322424058
Texas,Erath County,13684,2916,16853,0.811962262,0.173025574
Texas,Falls County,4177,1899,6133,0.681069623,0.309636393
Texas,Fannin County,12171,2655,15004,0.811183684,0.176952813
Texas,Fayette County,10171,2661,12941,0.785951627,0.205625531
Texas,Fisher County,1448,352,1826,0.792990142,0.192771084
Texas,Floyd County,1584,438,2039,0.776851398,0.214811182
Texas,Foard County,445,99,551,0.807622505,0.179673321
Texas,Fort Bend County,157718,195552,357514,0.441151955,0.546977181
Texas,Franklin County,4161,804,5009,0.830704731,0.16051108
Texas,Freestone County,6991,1635,8711,0.802548502,0.187693721
Texas,Frio County,2823,2422,5279,0.534760371,0.458799015
Texas,Gaines County,5355,576,5995,0.89324437,0.096080067
Texas,Galveston County,93911,58842,155060,0.605642977,0.379478911
Texas,Garza County,1413,231,1653,0.854809437,0.139745917
Texas,Gillespie County,12514,3176,15846,0.789726114,0.20042913
Texas,Glasscock County,611,39,653,0.93568147,0.059724349
Texas,Goliad County,3085,877,3988,0.773570712,0.219909729
Texas,Gonzales County,5627,1948,7647,0.735844122,0.254740421
Texas,Gray County,6840,829,7782,0.878951426,0.106527885
Texas,Grayson County,44163,14506,59439,0.742997022,0.24404852
Texas,Gregg County,32493,14796,47982,0.677191447,0.308365637
Texas,Grimes County,9432,2833,12413,0.759848546,0.22822847
Texas,Guadalupe County,47553,28805,77592,0.612859573,0.371236725
Texas,Hale County,7177,2279,9584,0.748852254,0.237792154
Texas,Hall County,995,168,1168,0.851883562,0.143835616
Texas,Hamilton County,3616,641,4349,0.831455507,0.147390205
Texas,Hansford County,1849,166,2047,0.903273083,0.081094284
Texas,Hardeman County,1330,241,1580,0.841772152,0.152531646
Texas,Hardin County,23858,3474,27635,0.863325493,0.12571015
Texas,Harris County,700630,918193,1640818,0.427000435,0.559594666
Texas,Harrison County,21466,7908,29710,0.722517671,0.266173006
Texas,Hartley County,1868,195,2078,0.89894129,0.093840231
Texas,Haskell County,1840,353,2214,0.831074977,0.159439928
Texas,Hays County,47680,59524,109357,0.436003182,0.544309006
Texas,Hemphill County,1486,206,1720,0.863953488,0.119767442
Texas,Henderson County,28911,7060,36310,0.796226935,0.194436794
Texas,Hidalgo County,90527,128199,220884,0.409839554,0.580390612
Texas,Hill County,11926,2860,14931,0.798740875,0.191547786
Texas,Hockley County,6536,1482,8095,0.807411983,0.183075973
Texas,Hood County,26496,5648,32541,0.814234351,0.173565656
Texas,Hopkins County,12719,3046,15939,0.797979798,0.191103582
Texas,Houston County,7060,2314,9437,0.748119106,0.245205044
Texas,Howard County,8054,2069,10240,0.786523438,0.202050781
Texas,Hudspeth County,779,371,1165,0.668669528,0.318454936
Texas,Hunt County,29163,8906,38574,0.756027376,0.230880904
Texas,Hutchinson County,7681,965,8771,0.875726827,0.110021662
Texas,Irion County,759,120,889,0.853768279,0.134983127
Texas,Jack County,3418,331,3782,0.903754627,0.087519831
Texas,Jackson County,5231,1033,6340,0.825078864,0.162933754
Texas,Jasper County,12542,2954,15608,0.803562276,0.189261917
Texas,Jeff Davis County,784,501,1305,0.600766284,0.383908046
Texas,Jefferson County,47570,46073,94739,0.502116341,0.486315034
Texas,Jim Hogg County,833,1197,2036,0.40913556,0.587917485
Texas,Jim Wells County,7453,6119,13669,0.545248372,0.447655278
Texas,Johnson County,54628,16464,72005,0.758669537,0.228650788
Texas,Jones County,5660,999,6741,0.839638036,0.148197597
Texas,Karnes County,3968,1234,5249,0.755953515,0.235092399
Texas,Kaufman County,37624,18405,56703,0.663527503,0.324586001
Texas,Kendall County,20083,6020,26438,0.759626295,0.227702549
Texas,Kenedy County,127,65,194,0.654639175,0.335051546
Texas,Kent County,411,47,462,0.88961039,0.101731602
Texas,Kerr County,20879,6524,27745,0.752531988,0.235141467
Texas,Kimble County,1987,284,2292,0.866928447,0.12390925
Texas,King County,151,8,159,0.949685535,0.050314465
Texas,Kinney County,1144,446,1603,0.713661884,0.278228322
Texas,Kleberg County,5504,5314,10944,0.502923977,0.485562865
Texas,Knox County,1180,265,1456,0.81043956,0.182005495
Texas,La Salle County,1335,1052,2406,0.554862843,0.437240233
Texas,Lamar County,16760,4458,21418,0.782519376,0.208142684
Texas,Lamb County,3521,840,4408,0.798774955,0.190562613
Texas,Lampasas County,8086,2144,10399,0.777574767,0.206173671
Texas,Lavaca County,8804,1333,10197,0.863391193,0.130724723
Texas,Lee County,6255,1750,8086,0.773559238,0.216423448
Texas,Leon County,7523,1072,8674,0.867304588,0.123587733
Texas,Liberty County,23302,5785,29334,0.79436831,0.197211427
Texas,Limestone County,6789,2213,9095,0.746454096,0.243320506
Texas,Lipscomb County,1205,131,1353,0.890613452,0.096821877
Texas,Live Oak County,4199,819,5054,0.830827068,0.162049861
Texas,Llano County,10079,2465,12660,0.796129542,0.194707741
Texas,Loving County,60,4,66,0.909090909,0.060606061
Texas,Lubbock County,78861,40017,120771,0.652979606,0.331346101
Texas,Lynn County,1853,428,2293,0.808111644,0.186655037
Texas,Madison County,4169,1088,5297,0.787049273,0.205399283
Texas,Marion County,3470,1339,4864,0.713404605,0.275287829
Texas,Martin County,1857,288,2160,0.859722222,0.133333333
Texas,Mason County,1991,457,2474,0.804769604,0.184721099
Texas,Matagorda County,9845,3733,13726,0.717251931,0.271965613
Texas,Maverick County,6881,8332,15346,0.44839046,0.542942786
Texas,McCulloch County,2904,490,3436,0.845168801,0.142607683
Texas,McLennan County,59543,36688,97771,0.609004715,0.375244193
Texas,McMullen County,460,53,516,0.891472868,0.102713178
Texas,Medina County,15642,6773,22644,0.690779014,0.299107931
Texas,Menard County,823,197,1028,0.800583658,0.191634241
Texas,Midland County,45624,12329,58856,0.775180101,0.209477368
Texas,Milam County,7984,2496,10576,0.754916793,0.236006051
Texas,Mills County,2217,271,2505,0.88502994,0.108183633
Texas,Mitchell County,2170,397,2579,0.8414114,0.153935634
Texas,Montague County,8615,1097,9814,0.877827593,0.111779091
Texas,Montgomery County,193382,74377,271451,0.712401133,0.273997885
Texas,Moore County,4359,1062,5508,0.791394336,0.192810458
Texas,Morris County,3872,1669,5587,0.693037408,0.298729193
Texas,Motley County,604,46,652,0.926380368,0.070552147
Texas,Nacogdoches County,17378,9000,26763,0.649329298,0.33628517
Texas,Navarro County,13800,5101,19121,0.721719575,0.26677475
Texas,Newton County,4882,1173,6094,0.801115852,0.192484411
Texas,Nolan County,4131,1162,5356,0.771284541,0.21695295
Texas,Nueces County,64617,60925,127314,0.507540412,0.478541244
Texas,Ochiltree County,2812,302,3156,0.891001267,0.095690748
Texas,Oldham County,917,81,1009,0.908820614,0.080277502
Texas,Orange County,29186,6357,35994,0.810857365,0.176612769
Texas,Palo Pinto County,10179,2178,12485,0.815298358,0.174449339
Texas,Panola County,9326,2057,11451,0.814426688,0.179634966
Texas,Parker County,62045,13017,76128,0.815008932,0.170988335
Texas,Parmer County,2135,488,2650,0.805660377,0.184150943
Texas,Pecos County,3215,1382,4668,0.688731791,0.296058269
Texas,Polk County,18573,5387,24181,0.768082379,0.222778214
Texas,Potter County,22820,9921,33321,0.684853396,0.297740164
Texas,Presidio County,721,1463,2217,0.325214253,0.659900767
Texas,Rains County,5155,842,6053,0.851643813,0.139104576
Texas,Randall County,50796,12802,64674,0.785416087,0.197946625
Texas,Reagan County,942,172,1124,0.838078292,0.153024911
Texas,Real County,1643,320,1982,0.828960646,0.161453078
Texas,Red River County,4517,1246,5806,0.777988288,0.21460558
Texas,Reeves County,2254,1395,3687,0.61133713,0.378356387
Texas,Refugio County,2210,1108,3366,0.656565657,0.329174094
Texas,Roberts County,529,17,550,0.961818182,0.030909091
Texas,Robertson County,5646,2374,8099,0.697123102,0.293122608
Texas,Rockwall County,36726,16412,53891,0.681486705,0.304540647
Texas,Runnels County,3807,552,4409,0.863461102,0.125198458
Texas,Rusk County,16534,4629,21368,0.773773867,0.216632347
Texas,Sabine County,4784,669,5487,0.871878987,0.121924549
Texas,San Augustine County,3007,980,4002,0.751374313,0.244877561
Texas,San Jacinto County,10161,2337,12638,0.804003798,0.1849185
Texas,San Patricio County,16516,8988,25888,0.637978986,0.347187886
Texas,San Saba County,2308,287,2602,0.887009992,0.110299769
Texas,Schleicher County,940,211,1159,0.811044003,0.182053494
Texas,Scurry County,4983,818,5869,0.849037315,0.139376384
Texas,Shackelford County,1484,130,1628,0.911547912,0.07985258
Texas,Shelby County,7975,2068,10084,0.790856803,0.20507735
Texas,Sherman County,886,91,991,0.894046418,0.091826438
Texas,Smith County,69080,29615,100075,0.690282288,0.295928054
Texas,Somervell County,4105,768,4947,0.829795836,0.155245603
Texas,Starr County,8247,9123,17525,0.470584879,0.520570613
Texas,Stephens County,3385,397,3800,0.890789474,0.104473684
Texas,Sterling County,584,51,639,0.913928013,0.079812207
Texas,Stonewall County,615,116,736,0.835597826,0.157608696
Texas,Sutton County,1222,322,1557,0.784842646,0.206807964
Texas,Swisher County,1845,478,2355,0.78343949,0.202972399
Texas,Tarrant County,409741,411567,834697,0.490885914,0.493073534
Texas,Taylor County,39547,14588,55112,0.71757512,0.264697344
Texas,Terrell County,334,119,458,0.729257642,0.259825328
Texas,Terry County,2812,757,3612,0.778516058,0.209579181
Texas,Throckmorton County,806,82,899,0.896551724,0.091212458
Texas,Titus County,7570,2856,10539,0.718284467,0.270993453
Texas,Tom Green County,32313,12239,45210,0.714731254,0.270714444
Texas,Travis County,161337,435860,610349,0.264335651,0.714116022
Texas,Trinity County,5579,1323,6938,0.804122225,0.190688959
Texas,Tyler County,8194,1403,9660,0.848240166,0.145238095
Texas,Upshur County,15809,2877,18887,0.837030762,0.152326997
Texas,Upton County,1178,170,1368,0.861111111,0.124269006
Texas,Uvalde County,6174,4073,10342,0.596983175,0.39383098
Texas,Val Verde County,8284,6771,15272,0.542430592,0.443360398
Texas,Van Zandt County,22270,3516,25994,0.85673617,0.135261984
Texas,Victoria County,23358,10380,34188,0.683222183,0.303615304
Texas,Walker County,15375,7884,23612,0.651151957,0.333898018
Texas,Waller County,14260,8191,22734,0.627254333,0.360297352
Texas,Ward County,3241,764,4060,0.798275862,0.18817734
Texas,Washington County,12959,4261,17418,0.744000459,0.24463199
Texas,Webb County,25898,41820,68397,0.378642338,0.611430326
Texas,Wharton County,11926,4694,16761,0.711532725,0.280054889
Texas,Wheeler County,2159,168,2337,0.923833975,0.071887035
Texas,Wichita County,32069,13161,46030,0.696697806,0.285922225
Texas,Wilbarger County,3524,956,4524,0.778956676,0.211317418
Texas,Willacy County,2441,3108,5549,0.439899081,0.560100919
Texas,Williamson County,139729,143795,289312,0.482969942,0.497023974
Texas,Wilson County,18463,6350,25013,0.738136169,0.253867989
Texas,Winkler County,1753,358,2126,0.824553151,0.168391345
Texas,Wise County,27032,4973,32362,0.835300661,0.153667882
Texas,Wood County,19049,3509,22779,0.836252689,0.154045393
Texas,Yoakum County,2174,420,2631,0.826301786,0.15963512
Texas,Young County,7110,1034,8239,0.862968807,0.125500668
Texas,Zapata County,2033,1826,3874,0.524780589,0.471347445
Texas,Zavala County,1490,2864,4379,0.340260333,0.654030601
Utah,Beaver County,2695,357,3100,0.869354839,0.11516129
Utah,Box Elder County,21548,4473,27027,0.797276797,0.165501166
Utah,Cache County,38032,16650,57571,0.660610377,0.289208108
Utah,Carbon County,6693,2392,9369,0.714377201,0.255310065
Utah,Daggett County,496,111,619,0.801292407,0.179321486
Utah,Davis County,104135,57411,169895,0.612937403,0.33792048
Utah,Duchesne County,7513,843,8524,0.881393712,0.098897231
Utah,Emery County,4207,572,4865,0.864748201,0.117574512
Utah,Garfield County,2158,514,2732,0.789897511,0.188140556
Utah,Grand County,2248,2806,5185,0.433558341,0.541176471
Utah,Iron County,18989,4892,24890,0.762916834,0.196544797
Utah,Juab County,5087,645,5866,0.867200818,0.109955677
Utah,Kane County,2998,1083,4180,0.71722488,0.259090909
Utah,Millard County,5404,624,6160,0.877272727,0.101298701
Utah,Morgan County,5181,1086,6512,0.795608108,0.166769042
Utah,Piute County,773,86,871,0.887485649,0.098737084
Utah,Rich County,1157,180,1363,0.848862803,0.132061629
Utah,Salt Lake County,230174,289906,541175,0.425322678,0.535697325
Utah,San Juan County,3535,3113,6878,0.513957546,0.452602501
Utah,Sanpete County,10459,1794,12631,0.828042119,0.14203151
Utah,Sevier County,9052,1084,10363,0.873492232,0.104602914
Utah,Summit County,10252,15244,26088,0.392977614,0.58432996
Utah,Tooele County,21014,8943,31518,0.666730122,0.283742623
Utah,Uintah County,13261,1663,15307,0.866335663,0.108643104
Utah,Utah County,192812,76033,284480,0.677769966,0.267270107
Utah,Wasatch County,10795,6187,17581,0.61401513,0.351913998
Utah,Washington County,67294,20530,90476,0.743777355,0.226911004
Utah,Wayne County,1229,365,1621,0.758173967,0.225169648
Utah,Weber County,65949,40695,111442,0.591778683,0.365167531
Vermont,Addison,379,445,870,0.435632184,0.511494253
Vermont,Albany,235,286,540,0.435185185,0.52962963
Vermont,Alburgh,499,550,1079,0.462465246,0.509731233
Vermont,Andover,132,216,365,0.361643836,0.591780822
Vermont,Arlington,511,929,1485,0.344107744,0.625589226
Vermont,Athens,84,120,214,0.392523364,0.560747664
Vermont,Bakersfield,272,395,696,0.390804598,0.567528736
Vermont,Baltimore,72,63,143,0.503496503,0.440559441
Vermont,Barnard,177,465,669,0.264573991,0.695067265
Vermont,Barnet,437,624,1095,0.399086758,0.569863014
Vermont,Barre,1298,2380,3807,0.34095088,0.625164171
Vermont,Barre Town,2093,2512,4766,0.439152329,0.527066723
Vermont,Barton,570,687,1296,0.439814815,0.530092593
Vermont,Belvidere,93,79,176,0.528409091,0.448863636
Vermont,Bennington,2473,4369,7096,0.348506201,0.615698985
Vermont,Benson,305,258,583,0.523156089,0.442538593
Vermont,Berkshire,402,284,711,0.565400844,0.399437412
Vermont,Berlin,520,960,1534,0.338983051,0.625814863
Vermont,Bethel,381,728,1147,0.332170881,0.634699215
Vermont,Bloomfield,73,55,130,0.561538462,0.423076923
Vermont,Bolton,218,537,778,0.280205656,0.690231362
Vermont,Bradford,549,893,1494,0.36746988,0.59772423
Vermont,Braintree,260,434,717,0.362622036,0.605299861
Vermont,Brandon,896,1213,2184,0.41025641,0.55540293
Vermont,Brattleboro,1053,5423,6663,0.15803692,0.813897644
Vermont,Bridgewater,212,372,601,0.352745424,0.618968386
Vermont,Bridport,321,392,738,0.43495935,0.531165312
Vermont,Brighton,342,258,619,0.552504039,0.416801292
Vermont,Bristol,691,1482,2245,0.3077951,0.66013363
Vermont,Brookfield,307,506,852,0.360328638,0.593896714
Vermont,Brookline,96,217,329,0.291793313,0.659574468
Vermont,Brownington,265,218,490,0.540816327,0.444897959
Vermont,Brunswick,35,27,64,0.546875,0.421875
Vermont,Burke,366,534,924,0.396103896,0.577922078
Vermont,Burlington,2293,19238,22218,0.103204609,0.865874516
Vermont,Cabot,296,558,892,0.331838565,0.625560538
Vermont,Calais,221,886,1148,0.192508711,0.771777003
Vermont,Cambridge,587,1521,2199,0.266939518,0.691678035
Vermont,Canaan,241,239,498,0.483935743,0.479919679
Vermont,Castleton,1042,1056,2161,0.482184174,0.488662656
Vermont,Cavendish,297,466,792,0.375,0.588383838
Vermont,Charleston,274,247,541,0.506469501,0.456561922
Vermont,Charlotte,511,2285,2886,0.177061677,0.791753292
Vermont,Chelsea,284,404,723,0.392807746,0.558782849
Vermont,Chester,619,1089,1772,0.349322799,0.614559819
Vermont,Chittenden,343,473,853,0.402110199,0.554513482
Vermont,Clarendon,782,656,1469,0.532334922,0.446562287
Vermont,Colchester,2852,6451,9594,0.297269127,0.672399416
Vermont,Concord,343,262,630,0.544444444,0.415873016
Vermont,Corinth,350,459,830,0.421686747,0.553012048
Vermont,Cornwall,145,663,850,0.170588235,0.78
Vermont,Coventry,294,245,568,0.517605634,0.431338028
Vermont,Craftsbury,190,558,774,0.245478036,0.720930233
Vermont,Danby,405,325,755,0.536423841,0.430463576
Vermont,Danville,559,855,1469,0.380530973,0.582028591
Vermont,Derby,1280,1167,2515,0.508946322,0.464015905
Vermont,Dorset,377,997,1413,0.266808209,0.705590941
Vermont,Dover,296,613,948,0.312236287,0.646624473
Vermont,Dummerston,281,1035,1357,0.207074429,0.762711864
Vermont,Duxbury,243,648,914,0.265864333,0.708971554
Vermont,East Haven,65,69,140,0.464285714,0.492857143
Vermont,East Montpelier,391,1315,1764,0.221655329,0.745464853
Vermont,Eden,313,303,634,0.493690852,0.477917981
Vermont,Elmore,149,447,606,0.245874587,0.737623762
Vermont,Enosburgh,590,640,1274,0.46310832,0.502354788
Vermont,Essex,3415,9573,13414,0.254584762,0.713657373
Vermont,Fair Haven,647,624,1308,0.494648318,0.47706422
Vermont,Fairfax,1229,1648,2996,0.410213618,0.550066756
